neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,distance_to_sol_km,property_type,room_type,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,host_experience_months,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,amenities_count,has_license_info,has_wifi,has_air_conditioning,has_kitchen,has_washer,has_workspace,has_parking,has_pool,has_elevator,has_balcony_or_patio,price_numeric
Universidad,Centro,40.426,-3.70809,1.076443937245737,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1.0,1125.0,f,1.0,t,t,101.0,1,1,0,0,28,1,1,0,1,1,0,0,0,1,1,202.0
Universidad,Centro,40.4262,-3.70968,1.1507560740790364,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1.0,365.0,f,1.0,t,t,6.0,1,1,0,0,34,1,1,1,1,1,1,1,0,0,0,83.8
Universidad,Centro,40.42881,-3.7057,1.3316882722267966,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1.0,1125.0,f,2.0,t,t,123.0,2,2,0,0,60,0,1,1,1,1,1,1,0,0,0,153.0
Universidad,Centro,40.42459,-3.70583,0.871153286876409,Entire rental unit,Entire home/apt,2,,1.0,2.0,2.0,700.0,f,3.0,t,t,111.0,1,1,0,0,20,0,1,0,1,1,1,0,0,0,0,91.3
Universidad,Centro,40.4272,-3.7126,1.3713888240514351,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,3.0,1125.0,t,1.0,t,t,42.0,1,1,0,0,22,0,1,0,1,1,1,0,0,0,0,115.75
Universidad,Centro,40.4231644,-3.7016515,0.7117024410803646,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,3.0,60.0,t,1.0,t,t,47.0,1,1,0,0,34,1,1,1,1,1,0,0,0,0,0,199.33
Universidad,Centro,40.42662,-3.70385,1.0765586092132973,Entire rental unit,Entire home/apt,4,,1.0,,20.0,720.0,f,1.0,t,t,123.0,1,1,0,0,26,0,1,1,1,1,1,0,0,1,0,143.75
Universidad,Centro,40.42887,-3.70391,1.3267985301858631,Entire rental unit,Entire home/apt,6,,2.0,,180.0,1125.0,f,1.0,t,t,109.0,1,1,0,0,11,0,0,1,1,1,0,0,0,1,0,25.01
Universidad,Centro,40.42037,-3.70465,0.39142850804214335,Entire loft,Entire home/apt,2,,1.0,,3.0,30.0,t,1.0,t,t,103.0,1,1,0,0,45,1,0,1,1,1,1,1,0,1,0,111.0
Universidad,Centro,40.42488,-3.71082,1.0733194250470153,Private room in home,Private room,1,,,,14.0,365.0,f,18.0,t,t,47.0,19,9,10,0,40,0,1,0,1,1,1,1,0,1,0,34.93
Universidad,Centro,40.4235867480534,-3.705269890597025,0.7523236352268081,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,2.0,365.0,t,10.0,t,t,30.0,4,4,0,0,35,1,1,1,1,1,1,0,0,0,0,159.0
Universidad,Centro,40.42046,-3.70388,0.3920729673133918,Private room in hostel,Private room,3,1.0,1.0,3.0,1.0,365.0,f,12.0,t,t,122.0,12,5,7,0,10,1,1,1,0,0,0,0,0,1,0,133.0
Universidad,Centro,40.42048,-3.70372,0.39374017354955115,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1.0,365.0,f,12.0,t,t,122.0,12,5,7,0,11,1,1,1,1,0,0,0,0,1,0,138.0
Universidad,Centro,40.4252032,-3.7047574,0.923945561049839,Entire rental unit,Entire home/apt,1,,1.0,1.0,20.0,365.0,t,3.0,t,t,49.0,3,3,0,0,29,1,1,0,1,1,1,0,0,0,0,30.3
Universidad,Centro,40.42409,-3.70603,0.821013175796939,Entire rental unit,Entire home/apt,2,,1.0,1.0,1.0,1125.0,t,1.0,t,t,121.0,1,1,0,0,52,1,1,0,1,1,0,1,0,0,1,207.58
Universidad,Centro,40.42040524537817,-3.703866761194919,0.3859303058959815,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,28.0,365.0,f,1.0,t,t,20.0,1,1,0,0,36,1,1,1,1,1,0,1,0,0,1,75.03
Universidad,Centro,40.42545090117205,-3.7092657472785993,1.0605839113548687,Entire rental unit,Entire home/apt,2,1.0,,1.0,30.0,365.0,f,1.0,t,t,122.0,1,1,0,0,41,1,1,1,1,1,1,0,0,1,0,69.44
Universidad,Centro,40.42266,-3.70351,0.6360913140293358,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,28.0,365.0,f,1.0,t,t,11.0,1,1,0,0,10,1,1,1,1,1,1,0,0,0,0,86.61
Universidad,Centro,40.42212,-3.70685,0.6379609848295622,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,10.0,730.0,f,1.0,t,t,122.0,1,1,0,0,41,1,1,1,1,1,1,0,0,0,1,92.44
Universidad,Centro,40.42160204763311,-3.701150715351105,0.5586392349784923,Private room in rental unit,Private room,2,1.0,,1.0,1.0,1125.0,t,9.0,t,t,112.0,9,0,9,0,24,0,1,1,0,1,1,0,0,0,0,74.18
Universidad,Centro,40.42209,-3.70239,0.5818925505509998,Private room in rental unit,Private room,1,1.0,,1.0,1.0,1125.0,t,9.0,t,t,112.0,9,0,9,0,20,0,1,1,0,0,0,0,0,0,0,45.0
Universidad,Centro,40.4206,-3.7023,0.42181266064410466,Private room in rental unit,Private room,2,1.0,,1.0,1.0,1125.0,t,9.0,t,t,112.0,9,0,9,0,19,0,1,1,0,0,0,0,0,0,0,74.18
Universidad,Centro,40.421589794910815,-3.7010933831334114,0.5592061658578116,Private room in rental unit,Private room,1,1.0,,1.0,1.0,1125.0,t,9.0,t,t,112.0,9,0,9,0,22,0,1,1,1,1,0,0,0,0,0,45.0
Universidad,Centro,40.4216187,-3.7012617,0.5569355473876804,Private room in rental unit,Private room,2,1.0,,1.0,1.0,1125.0,t,9.0,t,t,112.0,9,0,9,0,6,0,1,1,0,1,1,0,0,0,0,75.0
Universidad,Centro,40.421554317229806,-3.7011222168803215,0.5546293372283939,Private room in rental unit,Private room,2,1.0,,1.0,1.0,365.0,t,9.0,t,t,112.0,9,0,9,0,11,0,1,1,0,1,0,0,0,0,0,57.06
Universidad,Centro,40.42096,-3.70479,0.45802936407889633,Entire rental unit,Entire home/apt,3,1.0,,2.0,2.0,1125.0,f,370.0,t,t,121.0,3,3,0,0,34,1,1,1,1,1,1,0,0,1,0,181.0
Universidad,Centro,40.42626110125191,-3.707994371652603,1.1009073093353186,Entire rental unit,Entire home/apt,3,,1.0,2.0,1.0,1125.0,f,7.0,t,t,121.0,7,7,0,0,46,1,1,1,1,1,1,1,0,0,0,126.0
Universidad,Centro,40.42135,-3.70381,0.49066182866182556,Entire serviced apartment,Entire home/apt,4,2.0,2.0,2.0,1.0,99.0,t,11.0,t,t,121.0,11,11,0,0,22,1,1,1,1,1,1,0,0,0,0,231.0
Universidad,Centro,40.42254,-3.70155,0.6466498161167423,Entire serviced apartment,Entire home/apt,4,2.0,2.0,2.0,1.0,99.0,t,11.0,t,t,121.0,11,11,0,0,19,1,1,1,1,1,1,0,0,0,0,236.4
Universidad,Centro,40.4222641,-3.7026539,0.597520105761012,Entire rental unit,Entire home/apt,3,1.5,1.0,3.0,1.0,1125.0,t,11.0,t,t,121.0,11,11,0,0,26,1,1,1,1,1,0,0,0,0,0,179.0
Universidad,Centro,40.42292266625701,-3.7018123791581887,0.6824255546753306,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,1.0,99.0,t,11.0,t,t,121.0,11,11,0,0,19,1,1,1,1,1,0,0,0,0,0,222.0
Universidad,Centro,40.42267,-3.70381,0.637371841139034,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,1.0,99.0,t,11.0,t,t,121.0,11,11,0,0,26,1,1,1,1,1,0,0,0,0,1,327.0
Universidad,Centro,40.4232774663972,-3.701694379569529,0.723112157219841,Entire serviced apartment,Entire home/apt,4,2.0,2.0,2.0,1.0,1125.0,t,11.0,t,t,121.0,11,11,0,0,24,1,1,1,1,1,0,0,0,0,0,197.0
Universidad,Centro,40.42148,-3.70204,0.5220276704975308,Entire rental unit,Entire home/apt,3,2.0,1.0,2.0,1.0,99.0,t,11.0,t,t,121.0,11,11,0,0,21,1,1,1,1,1,1,0,0,0,0,218.0
Universidad,Centro,40.42315,-3.7022,0.7007609195187957,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,1.0,99.0,t,11.0,t,t,121.0,11,11,0,0,20,1,1,1,1,1,1,0,0,0,0,258.0
Universidad,Centro,40.4212,-3.70225,0.4874810237254049,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,1.0,1125.0,t,11.0,t,t,121.0,11,11,0,0,25,1,1,1,1,1,0,0,0,0,1,218.0
Universidad,Centro,40.42185,-3.7036,0.5459677461311093,Entire rental unit,Entire home/apt,4,2.5,2.0,2.0,1.0,99.0,t,11.0,t,t,121.0,11,11,0,0,26,1,1,1,1,1,0,0,0,0,1,218.0
Universidad,Centro,40.42310342614756,-3.701479898542563,0.708667170895027,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,1.0,99.0,t,11.0,t,t,121.0,11,11,0,0,25,1,1,1,1,1,0,0,0,0,1,202.5
Universidad,Centro,40.4225418,-3.7030984,0.6243955510267524,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,2.0,1125.0,t,5.0,t,t,121.0,2,2,0,0,37,1,1,0,1,0,1,0,0,0,0,159.77
Universidad,Centro,40.4204,-3.70283,0.3903597658524519,Entire rental unit,Entire home/apt,8,4.0,4.0,4.0,2.0,90.0,t,1.0,t,t,48.0,1,1,0,0,51,1,1,1,1,1,1,1,0,1,1,742.0
Universidad,Centro,40.4296,-3.7075,1.445727563411978,Entire rental unit,Entire home/apt,5,2.0,2.0,4.0,1.0,1125.0,f,1.0,t,t,2.0,1,1,0,0,45,1,1,1,1,1,0,0,0,0,0,252.5
Universidad,Centro,40.42496811213329,-3.710717111667072,1.07650098406287,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,2.0,365.0,f,1.0,t,t,120.0,1,1,0,0,25,1,1,0,1,0,0,0,0,0,0,245.13
Universidad,Centro,40.42845856325752,-3.705095238983631,1.2869617798146398,Private room in rental unit,Private room,1,0.5,,1.0,1.0,30.0,f,1.0,t,t,63.0,1,0,1,0,14,0,1,1,1,1,0,1,0,0,0,63.0
Universidad,Centro,40.42093519231332,-3.706317852811668,0.4999020714674027,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,4.0,1125.0,f,1.0,t,t,120.0,1,1,0,0,35,1,1,1,1,1,1,0,0,1,0,149.35
Universidad,Centro,40.422691973172526,-3.705258169593672,0.6546317890172204,Private room in rental unit,Private room,2,1.0,,1.0,2.0,365.0,t,2.0,t,t,32.0,1,0,1,0,42,1,1,0,1,1,1,1,0,1,0,103.0
Universidad,Centro,40.42586011886628,-3.707681798920642,1.050056732461903,Entire rental unit,Entire home/apt,4,3.0,4.0,4.0,30.0,330.0,t,5.0,t,t,120.0,5,5,0,0,46,1,1,0,1,1,0,1,0,0,0,148.9
Universidad,Centro,40.42515,-3.71031,1.0747514900294575,Private room in home,Private room,1,1.5,,1.0,1.0,730.0,f,2.0,t,t,119.0,2,0,2,0,40,1,1,0,1,1,1,1,0,1,1,58.5
Universidad,Centro,40.42617,-3.70991,1.1566196822760835,Private room in home,Private room,1,1.5,,1.0,5.0,1125.0,f,2.0,t,t,119.0,2,0,2,0,39,1,1,1,1,1,1,1,0,1,1,57.2
Universidad,Centro,40.42727,-3.70438,1.150491520458877,Entire rental unit,Entire home/apt,4,,2.0,,1.0,1125.0,f,1.0,t,t,83.0,1,1,0,0,37,0,1,1,1,1,1,1,0,1,0,411.0
Universidad,Centro,40.428333,-3.703904,1.267088232903156,Entire home,Entire home/apt,7,1.0,2.0,2.0,3.0,1125.0,f,2.0,t,t,119.0,2,2,0,0,60,0,1,0,1,1,1,1,0,1,1,342.67
Universidad,Centro,40.4276,-3.70427,1.186653872006396,Entire home,Entire home/apt,6,1.0,3.0,3.0,3.0,1125.0,f,2.0,t,t,119.0,2,2,0,0,55,0,1,0,1,1,1,1,0,1,1,285.33
Universidad,Centro,40.42800700770989,-3.706693469290285,1.2579725722140358,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,10.0,365.0,f,3.0,t,f,119.0,3,3,0,0,43,1,1,1,1,1,1,1,0,1,0,122.7
Universidad,Centro,40.42425,-3.70845,0.9102596526095117,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,20.0,730.0,f,3.0,t,f,119.0,3,3,0,0,43,1,1,1,1,1,1,1,0,1,0,118.15
Universidad,Centro,40.42758,-3.70594,1.1994420891743198,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,2.0,1125.0,f,12.0,t,t,93.0,12,12,0,0,42,1,1,0,1,1,1,1,0,0,0,198.0
Universidad,Centro,40.4221,-3.70098,0.6154482466548763,Entire rental unit,Entire home/apt,2,1.0,,1.0,2.0,1125.0,f,12.0,t,t,93.0,12,12,0,0,40,1,1,0,1,1,1,1,0,1,0,87.0
Universidad,Centro,40.4280907936167,-3.703744411468506,1.2399638824568524,Entire rental unit,Entire home/apt,5,,2.0,,1.0,21.0,f,2.0,t,t,37.0,2,2,0,0,23,0,1,1,1,1,1,0,0,0,0,160.2
Universidad,Centro,40.42769,-3.70918,1.2849783589154955,Entire rental unit,Entire home/apt,6,2.0,2.0,4.0,2.0,180.0,f,1.0,t,t,114.0,1,1,0,0,28,1,1,1,1,1,1,0,0,1,1,306.67
Universidad,Centro,40.42189,-3.70138,0.581888725203954,Private room in rental unit,Private room,2,1.0,,1.0,1.0,1125.0,t,2.0,t,t,116.0,2,0,2,0,51,1,1,0,1,1,1,0,0,1,0,80.0
Universidad,Centro,40.426338,-3.708074,1.1112352890671884,Entire loft,Entire home/apt,3,1.0,1.0,1.0,2.0,120.0,f,2.0,t,t,51.0,2,2,0,0,37,1,1,1,1,1,1,0,0,0,0,176.88
Universidad,Centro,40.425843537269095,-3.705429711659564,1.0019405931172753,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1.0,365.0,f,1.0,t,t,48.0,1,1,0,0,16,0,1,1,1,1,1,0,0,0,0,226.0
Universidad,Centro,40.42622,-3.70543,1.0433270327113333,Room in serviced apartment,Hotel room,4,1.0,2.0,3.0,1.0,1125.0,f,3.0,t,t,116.0,3,2,0,0,26,1,1,1,1,1,1,1,0,0,0,80.75
Universidad,Centro,40.42609,-3.70593,1.0362148778072444,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,1.0,1125.0,f,3.0,t,t,116.0,3,2,0,0,29,1,1,1,1,1,1,1,0,0,0,68.96
Universidad,Centro,40.42657,-3.70555,1.0833271154623483,Entire rental unit,Entire home/apt,4,2.0,1.0,2.0,1.0,1125.0,f,3.0,t,t,116.0,3,2,0,0,23,1,1,1,1,1,1,1,0,0,0,75.26
Universidad,Centro,40.4284528,-3.7068692,1.3095569687874524,Entire rental unit,Entire home/apt,2,,1.0,1.0,1.0,365.0,f,1.0,t,t,91.0,1,1,0,0,21,1,1,1,1,0,1,0,0,0,0,120.0
Universidad,Centro,40.42458,-3.70274,0.8527156519038909,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,2.0,365.0,f,1.0,t,t,3.0,1,1,0,0,31,1,1,1,1,1,1,0,0,1,1,178.5
Universidad,Centro,40.42680805481481,-3.70347384729541,1.0973381604908814,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,3.0,1125.0,t,2.0,t,t,116.0,2,2,0,0,49,1,1,1,1,1,1,1,0,1,0,391.0
Universidad,Centro,40.42646408081055,-3.704591035842896,1.0622806315211202,Entire condo,Entire home/apt,6,2.0,3.0,3.0,2.0,1125.0,t,2.0,t,t,116.0,2,2,0,0,42,1,1,0,1,1,1,1,0,1,0,321.0
Universidad,Centro,40.42605,-3.70218,1.0201930802036177,Private room in hostel,Private room,2,1.0,1.0,2.0,1.0,1125.0,f,5.0,t,t,116.0,5,0,5,0,13,1,1,1,0,0,0,0,0,0,0,96.0
Universidad,Centro,40.42473,-3.70229,0.8733861626901306,Private room in hostel,Private room,2,1.0,1.0,1.0,1.0,1125.0,f,5.0,t,t,116.0,5,0,5,0,13,1,1,1,0,0,0,0,0,0,0,77.0
Universidad,Centro,40.42631,-3.70379,1.0420078771228716,Private room in hostel,Private room,1,1.0,1.0,1.0,1.0,1125.0,f,5.0,t,t,116.0,5,0,5,0,13,1,1,1,0,0,0,0,0,0,0,132.0
Universidad,Centro,40.42648,-3.70434,1.0625980057598525,Private room in hostel,Private room,1,1.0,1.0,1.0,1.0,1125.0,f,5.0,t,t,116.0,5,0,5,0,14,1,1,1,0,0,1,0,0,0,0,57.0
Universidad,Centro,40.42422,-3.70276,0.8126907802507198,Private room in hostel,Private room,2,1.0,1.0,1.0,1.0,1125.0,f,5.0,t,t,116.0,5,0,5,0,14,1,1,1,0,0,1,0,0,0,0,75.0
Universidad,Centro,40.42088,-3.70599,0.4822165136479117,Entire rental unit,Entire home/apt,4,1.0,,2.0,1.0,1125.0,f,17.0,t,t,116.0,15,14,1,0,26,1,1,1,1,1,0,0,0,0,0,213.0
Universidad,Centro,40.42409,-3.70944,0.9357700782979387,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1.0,1125.0,f,17.0,t,t,116.0,15,14,1,0,35,1,1,0,1,1,1,0,0,1,0,198.0
Universidad,Centro,40.42561,-3.70472,0.9686284019172317,Entire rental unit,Entire home/apt,5,,2.0,4.0,1.0,365.0,f,2.0,t,t,111.0,1,1,0,0,46,0,1,0,1,1,1,1,0,1,0,135.8
Universidad,Centro,40.42372,-3.70182,0.7689791680465846,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,31.0,330.0,f,24.0,t,t,108.0,10,10,0,0,31,0,1,1,1,1,1,1,0,1,1,126.38
Universidad,Centro,40.4251869298806,-3.7047826511063615,0.9223740538086572,Private room in rental unit,Private room,2,1.0,1.0,1.0,1.0,365.0,f,4.0,t,t,30.0,2,0,2,0,5,1,1,1,1,1,0,0,0,0,0,103.0
Universidad,Centro,40.42538,-3.70604,0.960764952055816,Private room in rental unit,Private room,2,1.0,1.0,2.0,2.0,365.0,f,4.0,t,t,30.0,2,0,2,0,5,1,1,1,1,0,0,0,0,0,0,80.0
Universidad,Centro,40.42127,-3.70333,0.4820571513365767,Entire rental unit,Entire home/apt,4,1.0,3.0,3.0,1.0,1125.0,t,2.0,t,t,47.0,1,1,0,0,43,1,1,1,1,1,1,0,0,0,1,182.25
Universidad,Centro,40.42729,-3.70589,1.1669391422133109,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,20.0,120.0,f,1.0,t,t,106.0,1,1,0,0,29,1,1,0,1,1,0,1,0,0,0,74.34
Universidad,Centro,40.42269,-3.70834,0.754405047548069,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,1.0,30.0,t,7.0,t,t,113.0,1,1,0,0,34,1,1,1,1,1,1,0,0,1,0,291.0
Universidad,Centro,40.4266118,-3.7018212,1.0860631780381567,Private room in rental unit,Private room,2,1.0,,1.0,1.0,365.0,f,1.0,t,t,12.0,1,0,1,0,17,0,1,1,0,0,0,0,0,0,0,90.0
Universidad,Centro,40.42479767612943,-3.702757292554204,0.8767104269024676,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,1.0,365.0,t,9.0,t,t,114.0,8,6,2,0,44,1,1,1,1,1,1,0,0,1,1,260.0
Universidad,Centro,40.42409,-3.70876,0.9067303649892047,Entire condo,Entire home/apt,3,1.0,1.0,4.0,1.0,365.0,t,2.0,t,t,109.0,2,1,1,0,34,1,1,1,1,0,1,1,0,0,1,154.5
Universidad,Centro,40.422928824962966,-3.707652957672116,0.7487294774789217,Private room in home,Private room,2,1.0,,1.0,1.0,1125.0,t,2.0,t,t,109.0,2,1,1,0,21,1,1,1,0,0,1,0,0,0,0,126.0
Universidad,Centro,40.42575,-3.70588,0.9982962654202259,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,1.0,7.0,f,2.0,t,t,75.0,2,1,1,0,37,0,1,1,1,1,1,1,1,0,0,622.0
Universidad,Centro,40.42519760131836,-3.707010984420776,0.9622812847584488,Private room in rental unit,Private room,4,1.5,,2.0,1.0,30.0,f,2.0,t,t,75.0,2,1,1,0,53,0,0,1,1,1,1,1,0,0,0,137.0
Universidad,Centro,40.42943,-3.71028,1.4992080322704724,Entire rental unit,Entire home/apt,1,1.0,,1.0,4.0,365.0,f,24.0,t,t,114.0,23,23,0,0,32,0,1,0,1,1,1,0,0,1,0,87.4
Universidad,Centro,40.42979,-3.71024,1.535123161740375,Entire rental unit,Entire home/apt,2,1.0,,1.0,31.0,1125.0,f,24.0,t,t,114.0,23,23,0,0,30,0,1,0,1,1,1,0,0,0,0,46.23
Universidad,Centro,40.42936,-3.71009,1.4859885827058992,Entire rental unit,Entire home/apt,2,1.0,,1.0,4.0,1125.0,f,24.0,t,t,114.0,23,23,0,0,28,0,1,0,1,0,1,0,0,1,1,89.65
Universidad,Centro,40.4243881,-3.705655299999999,0.8460957940133578,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,2.0,30.0,t,1.0,t,t,44.0,1,1,0,0,35,0,1,1,1,1,1,0,0,0,1,234.0
Universidad,Centro,40.42463525030104,-3.705141720264768,0.8654414387710995,Entire rental unit,Entire home/apt,2,,1.0,,2.0,3.0,t,1.0,t,t,108.0,1,1,0,0,35,0,1,1,1,1,0,0,0,1,1,114.33
Universidad,Centro,40.42099,-3.70655,0.514538830161433,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,7.0,365.0,f,34.0,t,t,114.0,23,23,0,0,5,1,1,1,1,1,0,0,0,0,0,75.19
Universidad,Centro,40.42275,-3.7009,0.685566371597189,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1.0,1125.0,f,7.0,t,t,90.0,6,6,0,0,43,0,1,0,1,1,1,0,0,1,0,122.0
Universidad,Centro,40.4256123,-3.7049533,0.9709972574626652,Private room in rental unit,Private room,2,1.0,,1.0,2.0,1125.0,t,2.0,t,t,114.0,1,0,1,0,50,1,1,1,1,0,1,1,0,0,1,91.3
Universidad,Centro,40.42162,-3.70178,0.542962112209691,Entire rental unit,Entire home/apt,6,2.0,3.0,4.0,1.0,365.0,f,51.0,t,t,114.0,50,50,0,0,42,0,1,1,1,1,1,1,0,1,1,207.69
Universidad,Centro,40.42088,-3.70472,0.44807200371825645,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,2.0,1125.0,t,1.0,t,t,113.0,1,1,0,0,33,1,1,1,1,1,0,1,0,1,0,181.45
Universidad,Centro,40.42453,-3.70595,0.8669045338592664,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1.0,1000.0,t,1.0,t,t,60.0,1,1,0,0,23,1,1,0,1,1,0,0,0,0,0,230.0
Universidad,Centro,40.42264,-3.7026,0.639552094410898,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,4.0,1125.0,f,2.0,t,t,114.0,2,2,0,0,26,1,1,1,1,1,1,0,0,0,0,118.64
Universidad,Centro,40.42102,-3.70205,0.47250579741021614,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,4.0,1125.0,f,2.0,t,t,114.0,2,2,0,0,26,1,1,1,1,1,1,0,0,0,0,151.25
Universidad,Centro,40.42165,-3.707,0.5972007651582946,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,3.0,1125.0,f,118.0,t,t,113.0,118,118,0,0,40,1,1,0,1,1,1,1,0,1,0,195.33
Universidad,Centro,40.42165,-3.707,0.5972007651582946,Entire loft,Entire home/apt,3,1.0,,2.0,2.0,1125.0,f,118.0,t,t,113.0,118,118,0,0,33,1,1,0,1,1,1,0,0,1,0,89.0
Universidad,Centro,40.42165,-3.707,0.5972007651582946,Entire rental unit,Entire home/apt,3,1.0,,2.0,3.0,60.0,f,118.0,t,t,113.0,118,118,0,0,31,1,1,0,1,1,0,0,0,1,0,105.0
Universidad,Centro,40.42232507240429,-3.707335368240964,0.6767646939497526,Entire rental unit,Entire home/apt,5,2.5,2.0,3.0,10.0,1125.0,f,118.0,t,t,113.0,118,118,0,0,41,1,1,0,1,1,0,0,0,1,1,184.13
Universidad,Centro,40.42208229787644,-3.7015724065312425,0.5972484530152268,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,28.0,365.0,f,118.0,t,t,113.0,118,118,0,0,37,1,1,1,1,1,1,1,0,0,1,64.83
Universidad,Centro,40.42411,-3.70567,0.816116489235695,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,20.0,365.0,f,118.0,t,t,113.0,118,118,0,0,24,1,1,1,1,1,1,1,0,1,1,169.65
Universidad,Centro,40.42165,-3.707,0.5972007651582946,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,2.0,1125.0,f,118.0,t,t,113.0,118,118,0,0,39,1,1,0,1,1,1,0,0,1,0,168.0
Universidad,Centro,40.42165,-3.707,0.5972007651582946,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,3.0,1125.0,f,118.0,t,t,113.0,118,118,0,0,42,1,1,0,1,1,1,1,0,1,1,160.0
Universidad,Centro,40.42223,-3.70614,0.6259996059740437,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,2.0,365.0,f,118.0,t,t,113.0,118,118,0,0,34,1,1,0,1,1,1,0,0,1,0,268.5
Universidad,Centro,40.42259963142057,-3.707535266267248,0.7116626374449215,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,3.0,365.0,f,118.0,t,t,113.0,118,118,0,0,34,1,1,1,1,1,0,0,0,1,0,158.67
Universidad,Centro,40.42165,-3.707,0.5972007651582946,Entire rental unit,Entire home/apt,2,1.0,,,3.0,1125.0,f,118.0,t,t,113.0,118,118,0,0,34,1,1,0,1,1,1,0,0,1,0,124.67
Universidad,Centro,40.42165,-3.707,0.5972007651582946,Entire loft,Entire home/apt,3,1.0,1.0,2.0,2.0,1125.0,f,118.0,t,t,113.0,118,118,0,0,36,1,1,0,1,1,1,0,0,1,1,128.5
Universidad,Centro,40.42165,-3.707,0.5972007651582946,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,3.0,1125.0,f,118.0,t,t,113.0,118,118,0,0,35,1,1,1,1,1,1,0,0,1,1,150.0
Universidad,Centro,40.42165,-3.707,0.5972007651582946,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,2.0,1125.0,f,118.0,t,t,113.0,118,118,0,0,34,1,1,1,1,1,1,0,0,1,0,109.0
Universidad,Centro,40.42165,-3.707,0.5972007651582946,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,3.0,60.0,f,118.0,t,t,113.0,118,118,0,0,35,1,1,0,1,1,1,0,0,1,1,160.33
Universidad,Centro,40.42165,-3.707,0.5972007651582946,Entire rental unit,Entire home/apt,3,1.0,,2.0,3.0,1125.0,f,118.0,t,t,113.0,118,118,0,0,32,1,1,0,1,1,1,0,0,1,0,183.67
Universidad,Centro,40.42165,-3.707,0.5972007651582946,Entire loft,Entire home/apt,2,1.0,,1.0,3.0,1125.0,f,118.0,t,t,113.0,118,118,0,0,35,1,1,1,1,1,1,0,0,1,0,168.67
Universidad,Centro,40.42165,-3.707,0.5972007651582946,Entire rental unit,Entire home/apt,3,1.0,,2.0,3.0,1125.0,f,118.0,t,t,113.0,118,118,0,0,31,1,1,1,1,1,0,0,0,1,0,96.0
Universidad,Centro,40.42773908487571,-3.706737116206067,1.2296350356755206,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,3.0,365.0,f,118.0,t,t,113.0,118,118,0,0,29,0,1,1,1,1,0,0,0,0,1,103.33
